OMRÅDE;BEVOKSNING;TID;INDHOLD
Viborg Amt;Nobilis;2000;1295,1
Viborg Amt;Nordmannsgran;1990;1072,0
Viborg Amt;Nordmannsgran;2000;2378,1
Viborg Amt;Andre ædelgranarter;1990;3076,9
Viborg Amt;Andre ædelgranarter;2000;2977,8
Viborg Amt;Andre nåletræarter;1990;10634,2
Viborg Amt;Andre nåletræarter;2000;10911,6
Bjerringbro;Skovareal i alt;1990;3399,0
Bjerringbro;Skovareal i alt;2000;3456,5
Bjerringbro;Hjælpearealer;1990;163,5
Bjerringbro;Hjælpearealer;2000;86,2
Bjerringbro;Skovbevokset areal i alt;1990;3235,5
Bjerringbro;Skovbevokset areal i alt;2000;3370,3
Bjerringbro;Midlertidig ubevokset;1990;69,3
Bjerringbro;Midlertidig ubevokset;2000;57,0
Bjerringbro;Løvtræer, areal i alt;1990;910,7
Bjerringbro;Løvtræer, areal i alt;2000;1094,6
Bjerringbro;Bøg;1990;467,6
Bjerringbro;Bøg;2000;510,7
Bjerringbro;Eg;1990;158,8
Bjerringbro;Eg;2000;230,5
Bjerringbro;Ask;1990;25,2
Bjerringbro;Ask;2000;11,4
Bjerringbro;Ær (Ahorn);1990;7,4
Bjerringbro;Ær (Ahorn);2000;33,2
Bjerringbro;Andre løvtræarter;1990;251,7
Bjerringbro;Andre løvtræarter;2000;308,8
Bjerringbro;Nåletræer i alt;1990;2255,5
Bjerringbro;Nåletræer i alt;2000;2218,7
Bjerringbro;Rødgran;1990;1166,0
Bjerringbro;Rødgran;2000;1069,4
Bjerringbro;Sitkagran mv.;1990;363,7
Bjerringbro;Sitkagran mv.;2000;164,4
Bjerringbro;Nobilis;1990;128,8
Bjerringbro;Nobilis;2000;139,0
Bjerringbro;Nordmannsgran;1990;100,9
Bjerringbro;Nordmannsgran;2000;238,5
Bjerringbro;Andre ædelgranarter;1990;64,5
Bjerringbro;Andre ædelgranarter;2000;109,1
Bjerringbro;Andre nåletræarter;1990;431,6
Bjerringbro;Andre nåletræarter;2000;498,3
Fjends;Skovareal i alt;1990;2380,7
Fjends;Skovareal i alt;2000;2694,5
Fjends;Hjælpearealer;1990;115,8
Fjends;Hjælpearealer;2000;71,2
Fjends;Skovbevokset areal i alt;1990;2264,9
Fjends;Skovbevokset areal i alt;2000;2623,3
Fjends;Midlertidig ubevokset;1990;29,2
Fjends;Midlertidig ubevokset;2000;32,5
Fjends;Løvtræer, areal i alt;1990;246,6
Fjends;Løvtræer, areal i alt;2000;427,0
Fjends;Bøg;1990;57,3
Fjends;Bøg;2000;91,2
Fjends;Eg;1990;130,7
Fjends;Eg;2000;249,6
Fjends;Ask;1990;3,0
Fjends;Ask;2000;1,6
Fjends;Ær (Ahorn);1990;2,2
Fjends;Ær (Ahorn);2000;2,8
Fjends;Andre løvtræarter;1990;53,4
Fjends;Andre løvtræarter;2000;81,8
Fjends;Nåletræer i alt;1990;1989,1
Fjends;Nåletræer i alt;2000;2163,8
Fjends;Rødgran;1990;1224,1
Fjends;Rødgran;2000;1333,7
Fjends;Sitkagran mv.;1990;129,4
Fjends;Sitkagran mv.;2000;76,4
Fjends;Nobilis;1990;39,0
Fjends;Nobilis;2000;53,7
Fjends;Nordmannsgran;1990;81,9
Fjends;Nordmannsgran;2000;129,8
Fjends;Andre ædelgranarter;1990;162,0
Fjends;Andre ædelgranarter;2000;146,3
Fjends;Andre nåletræarter;1990;352,7
Fjends;Andre nåletræarter;2000;423,9
Hanstholm;Skovareal i alt;1990;3919,1
Hanstholm;Skovareal i alt;2000;4206,4
Hanstholm;Hjælpearealer;1990;180,4
Hanstholm;Hjælpearealer;2000;80,0
Hanstholm;Skovbevokset areal i alt;1990;3738,7
Hanstholm;Skovbevokset areal i alt;2000;4126,4
Hanstholm;Midlertidig ubevokset;1990;2,7
Hanstholm;Midlertidig ubevokset;2000;3,0
Hanstholm;Løvtræer, areal i alt;1990;130,2
Hanstholm;Løvtræer, areal i alt;2000;362,8
Hanstholm;Bøg;1990;23,5
Hanstholm;Bøg;2000;32,1
Hanstholm;Eg;1990;58,1
Hanstholm;Eg;2000;234,1
Hanstholm;Ask;1990;0,0
Hanstholm;Ask;2000;0,6
Hanstholm;Ær (Ahorn);1990;12,4
Hanstholm;Ær (Ahorn);2000;3,5
Hanstholm;Andre løvtræarter;1990;36,2
Hanstholm;Andre løvtræarter;2000;92,5
Hanstholm;Nåletræer i alt;1990;3605,8
Hanstholm;Nåletræer i alt;2000;3760,6
Hanstholm;Rødgran;1990;84,8
Hanstholm;Rødgran;2000;66,5
Hanstholm;Sitkagran mv.;1990;982,0
Hanstholm;Sitkagran mv.;2000;1202,6
Hanstholm;Nobilis;1990;27,9
Hanstholm;Nobilis;2000;34,8
Hanstholm;Nordmannsgran;1990;38,4
Hanstholm;Nordmannsgran;2000;48,1
Hanstholm;Andre ædelgranarter;1990;166,6
Hanstholm;Andre ædelgranarter;2000;202,1
Hanstholm;Andre nåletræarter;1990;2306,1
Hanstholm;Andre nåletræarter;2000;2206,5
Hvorslev;Skovareal i alt;1990;1295,3
Hvorslev;Skovareal i alt;2000;1613,6
Hvorslev;Hjælpearealer;1990;53,2
Hvorslev;Hjælpearealer;2000;24,7
Hvorslev;Skovbevokset areal i alt;1990;1242,1
Hvorslev;Skovbevokset areal i alt;2000;1588,9
Hvorslev;Midlertidig ubevokset;1990;14,8
Hvorslev;Midlertidig ubevokset;2000;55,0
Hvorslev;Løvtræer, areal i alt;1990;341,1
Hvorslev;Løvtræer, areal i alt;2000;522,8
Hvorslev;Bøg;1990;164,4
Hvorslev;Bøg;2000;229,7
Hvorslev;Eg;1990;61,3
Hvorslev;Eg;2000;90,6
Hvorslev;Ask;1990;15,9
Hvorslev;Ask;2000;30,8
Hvorslev;Ær (Ahorn);1990;18,6
Hvorslev;Ær (Ahorn);2000;17,0
Hvorslev;Andre løvtræarter;1990;80,9
Hvorslev;Andre løvtræarter;2000;154,7
Hvorslev;Nåletræer i alt;1990;886,2
Hvorslev;Nåletræer i alt;2000;1011,1
Hvorslev;Rødgran;1990;424,4
Hvorslev;Rødgran;2000;436,8
Hvorslev;Sitkagran mv.;1990;132,4
Hvorslev;Sitkagran mv.;2000;77,9
Hvorslev;Nobilis;1990;53,3
Hvorslev;Nobilis;2000;90,6
Hvorslev;Nordmannsgran;1990;71,5
Hvorslev;Nordmannsgran;2000;281,5
Hvorslev;Andre ædelgranarter;1990;65,6
Hvorslev;Andre ædelgranarter;2000;62,9
Hvorslev;Andre nåletræarter;1990;139,0
Hvorslev;Andre nåletræarter;2000;61,4
Karup;Skovareal i alt;1990;2389,2
Karup;Skovareal i alt;2000;2697,5
Karup;Hjælpearealer;1990;203,3
Karup;Hjælpearealer;2000;53,7
Karup;Skovbevokset areal i alt;1990;2185,9
Karup;Skovbevokset areal i alt;2000;2643,8
Karup;Midlertidig ubevokset;1990;28,9
Karup;Midlertidig ubevokset;2000;26,0
Karup;Løvtræer, areal i alt;1990;152,0
Karup;Løvtræer, areal i alt;2000;245,9
Karup;Bøg;1990;19,5
Karup;Bøg;2000;61,0
Karup;Eg;1990;111,1
Karup;Eg;2000;138,4
Karup;Ask;1990;0,0
Karup;Ask;2000;3,0
Karup;Ær (Ahorn);1990;0,0
Karup;Ær (Ahorn);2000;0,3
Karup;Andre løvtræarter;1990;21,4
Karup;Andre løvtræarter;2000;43,2
Karup;Nåletræer i alt;1990;2005,0
Karup;Nåletræer i alt;2000;2371,9
Karup;Rødgran;1990;1476,2
Karup;Rødgran;2000;1818,3
Karup;Sitkagran mv.;1990;30,9
Karup;Sitkagran mv.;2000;20,3
Karup;Nobilis;1990;31,6
Karup;Nobilis;2000;92,3
Karup;Nordmannsgran;1990;31,1
Karup;Nordmannsgran;2000;57,5
Karup;Andre ædelgranarter;1990;71,5
Karup;Andre ædelgranarter;2000;51,7
Karup;Andre nåletræarter;1990;363,7
Karup;Andre nåletræarter;2000;331,8
Kjellerup;Skovareal i alt;1990;3939,2
Kjellerup;Skovareal i alt;2000;4419,0
Kjellerup;Hjælpearealer;1990;279,9
Kjellerup;Hjælpearealer;2000;91,7
Kjellerup;Skovbevokset areal i alt;1990;3659,3
Kjellerup;Skovbevokset areal i alt;2000;4327,3
Kjellerup;Midlertidig ubevokset;1990;34,6
Kjellerup;Midlertidig ubevokset;2000;13,4
Kjellerup;Løvtræer, areal i alt;1990;424,3
Kjellerup;Løvtræer, areal i alt;2000;608,5
Kjellerup;Bøg;1990;131,0
Kjellerup;Bøg;2000;187,8
Kjellerup;Eg;1990;200,2
Kjellerup;Eg;2000;271,1
Kjellerup;Ask;1990;19,8
Kjellerup;Ask;2000;13,1
Kjellerup;Ær (Ahorn);1990;3,8
Kjellerup;Ær (Ahorn);2000;15,1
Kjellerup;Andre løvtræarter;1990;69,5
Kjellerup;Andre løvtræarter;2000;121,4
Kjellerup;Nåletræer i alt;1990;3200,4
Kjellerup;Nåletræer i alt;2000;3705,4
Kjellerup;Rødgran;1990;2355,3
Kjellerup;Rødgran;2000;2541,6
Kjellerup;Sitkagran mv.;1990;168,9
Kjellerup;Sitkagran mv.;2000;129,5
Kjellerup;Nobilis;1990;32,5
Kjellerup;Nobilis;2000;83,8
Kjellerup;Nordmannsgran;1990;68,1
Kjellerup;Nordmannsgran;2000;282,3
Kjellerup;Andre ædelgranarter;1990;149,7
Kjellerup;Andre ædelgranarter;2000;134,2
Kjellerup;Andre nåletræarter;1990;425,9
Kjellerup;Andre nåletræarter;2000;534,0
Morsø;Skovareal i alt;1990;918,2
Morsø;Skovareal i alt;2000;981,7
Morsø;Hjælpearealer;1990;38,4
Morsø;Hjælpearealer;2000;26,6
Morsø;Skovbevokset areal i alt;1990;879,8
Morsø;Skovbevokset areal i alt;2000;955,1
Morsø;Midlertidig ubevokset;1990;40,0
Morsø;Midlertidig ubevokset;2000;13,5
Morsø;Løvtræer, areal i alt;1990;237,7
Morsø;Løvtræer, areal i alt;2000;278,7
Morsø;Bøg;1990;95,7
Morsø;Bøg;2000;107,3
Morsø;Eg;1990;41,2
Morsø;Eg;2000;79,4
Morsø;Ask;1990;8,3
Morsø;Ask;2000;6,1
Morsø;Ær (Ahorn);1990;4,6
Morsø;Ær (Ahorn);2000;9,2
Morsø;Andre løvtræarter;1990;87,9
Morsø;Andre løvtræarter;2000;76,7
Morsø;Nåletræer i alt;1990;602,1
Morsø;Nåletræer i alt;2000;662,9
Morsø;Rødgran;1990;189,8
Morsø;Rødgran;2000;205,5
Morsø;Sitkagran mv.;1990;84,2
Morsø;Sitkagran mv.;2000;90,0
Morsø;Nobilis;1990;11,3
Morsø;Nobilis;2000;13,8
Morsø;Nordmannsgran;1990;32,7
Morsø;Nordmannsgran;2000;55,5
Morsø;Andre ædelgranarter;1990;184,4
Morsø;Andre ædelgranarter;2000;164,3
Morsø;Andre nåletræarter;1990;99,7
Morsø;Andre nåletræarter;2000;133,8
Møldrup;Skovareal i alt;1990;1799,3
Møldrup;Skovareal i alt;2000;2147,8
Møldrup;Hjælpearealer;1990;55,3
Møldrup;Hjælpearealer;2000;59,1
Møldrup;Skovbevokset areal i alt;1990;1744,0
Møldrup;Skovbevokset areal i alt;2000;2088,7
Møldrup;Midlertidig ubevokset;1990;37,6
Møldrup;Midlertidig ubevokset;2000;32,0
Møldrup;Løvtræer, areal i alt;1990;164,0
Møldrup;Løvtræer, areal i alt;2000;261,9
Møldrup;Bøg;1990;25,2
Møldrup;Bøg;2000;43,7
Møldrup;Eg;1990;67,9
Møldrup;Eg;2000;122,3
Møldrup;Ask;1990;2,3
Møldrup;Ask;2000;1,2
Møldrup;Ær (Ahorn);1990;11,3
Møldrup;Ær (Ahorn);2000;8,4
Møldrup;Andre løvtræarter;1990;57,3
Møldrup;Andre løvtræarter;2000;86,3
Møldrup;Nåletræer i alt;1990;1542,4
Møldrup;Nåletræer i alt;2000;1794,8
Møldrup;Rødgran;1990;866,1
Møldrup;Rødgran;2000;1003,1
Møldrup;Sitkagran mv.;1990;136,9
Møldrup;Sitkagran mv.;2000;142,9
Møldrup;Nobilis;1990;42,9
Møldrup;Nobilis;2000;67,2
Møldrup;Nordmannsgran;1990;41,7
Møldrup;Nordmannsgran;2000;116,9
Møldrup;Andre ædelgranarter;1990;106,9
Møldrup;Andre ædelgranarter;2000;99,4
Møldrup;Andre nåletræarter;1990;347,9
Møldrup;Andre nåletræarter;2000;365,3
Sallingsund;Skovareal i alt;1990;87,7
Sallingsund;Skovareal i alt;2000;220,7
Sallingsund;Hjælpearealer;1990;0,0
Sallingsund;Hjælpearealer;2000;4,9
Sallingsund;Skovbevokset areal i alt;1990;87,7
Sallingsund;Skovbevokset areal i alt;2000;215,8
Sallingsund;Midlertidig ubevokset;1990;4,9
Sallingsund;Midlertidig ubevokset;2000;1,0
Sallingsund;Løvtræer, areal i alt;1990;23,3
Sallingsund;Løvtræer, areal i alt;2000;78,6
Sallingsund;Bøg;1990;9,3
Sallingsund;Bøg;2000;25,3
Sallingsund;Eg;1990;4,1
Sallingsund;Eg;2000;25,5
Sallingsund;Ask;1990;0,5
Sallingsund;Ask;2000;4,6
Sallingsund;Ær (Ahorn);1990;0,5
Sallingsund;Ær (Ahorn);2000;1,1
Sallingsund;Andre løvtræarter;1990;8,9
Sallingsund;Andre løvtræarter;2000;22,1
Sallingsund;Nåletræer i alt;1990;59,5
Sallingsund;Nåletræer i alt;2000;136,2
Sallingsund;Rødgran;1990;29,7
Sallingsund;Rødgran;2000;38,1
Sallingsund;Sitkagran mv.;1990;8,1
Sallingsund;Sitkagran mv.;2000;12,2
Sallingsund;Nobilis;1990;0,5
Sallingsund;Nobilis;2000;4,5
Sallingsund;Nordmannsgran;1990;2,9
Sallingsund;Nordmannsgran;2000;34,3
Sallingsund;Andre ædelgranarter;1990;0,5
Sallingsund;Andre ædelgranarter;2000;11,6
Sallingsund;Andre nåletræarter;1990;17,8
Sallingsund;Andre nåletræarter;2000;35,5
Skive;Skovareal i alt;1990;1403,3
Skive;Skovareal i alt;2000;1931,4
Skive;Hjælpearealer;1990;43,0
Skive;Hjælpearealer;2000;48,3
Skive;Skovbevokset areal i alt;1990;1360,3
Skive;Skovbevokset areal i alt;2000;1883,1
Skive;Midlertidig ubevokset;1990;21,5
Skive;Midlertidig ubevokset;2000;26,4
Skive;Løvtræer, areal i alt;1990;223,2
Skive;Løvtræer, areal i alt;2000;478,1
Skive;Bøg;1990;30,2
Skive;Bøg;2000;95,8
Skive;Eg;1990;126,0
Skive;Eg;2000;240,0
Skive;Ask;1990;1,0
Skive;Ask;2000;16,3
Skive;Ær (Ahorn);1990;0,0
Skive;Ær (Ahorn);2000;6,7
Skive;Andre løvtræarter;1990;66,0
Skive;Andre løvtræarter;2000;119,3
Skive;Nåletræer i alt;1990;1115,6
Skive;Nåletræer i alt;2000;1378,6
Skive;Rødgran;1990;579,8
Skive;Rødgran;2000;748,9
Skive;Sitkagran mv.;1990;125,0
Skive;Sitkagran mv.;2000;124,6
Skive;Nobilis;1990;3,7
Skive;Nobilis;2000;26,4
Skive;Nordmannsgran;1990;9,0
Skive;Nordmannsgran;2000;49,4
Skive;Andre ædelgranarter;1990;169,3
Skive;Andre ædelgranarter;2000;87,4
Skive;Andre nåletræarter;1990;228,8
Skive;Andre nåletræarter;2000;341,9
Spøttrup;Skovareal i alt;1990;481,9
Spøttrup;Skovareal i alt;2000;621,7
Spøttrup;Hjælpearealer;1990;4,0
Spøttrup;Hjælpearealer;2000;7,3
Spøttrup;Skovbevokset areal i alt;1990;477,9
Spøttrup;Skovbevokset areal i alt;2000;614,4
Spøttrup;Midlertidig ubevokset;1990;28,6
Spøttrup;Midlertidig ubevokset;2000;20,9
Spøttrup;Løvtræer, areal i alt;1990;185,7
Spøttrup;Løvtræer, areal i alt;2000;270,7
Spøttrup;Bøg;1990;16,8
Spøttrup;Bøg;2000;28,4
Spøttrup;Eg;1990;117,7
Spøttrup;Eg;2000;154,1
Spøttrup;Ask;1990;3,7
Spøttrup;Ask;2000;4,1
Spøttrup;Ær (Ahorn);1990;2,8
Spøttrup;Ær (Ahorn);2000;3,6
Spøttrup;Andre løvtræarter;1990;44,7
Spøttrup;Andre løvtræarter;2000;80,5
Spøttrup;Nåletræer i alt;1990;263,6
Spøttrup;Nåletræer i alt;2000;322,8
Spøttrup;Rødgran;1990;154,4
Spøttrup;Rødgran;2000;124,4
Spøttrup;Sitkagran mv.;1990;46,1
Spøttrup;Sitkagran mv.;2000;44,7
Spøttrup;Nobilis;1990;5,6
Spøttrup;Nobilis;2000;20,8
Spøttrup;Nordmannsgran;1990;11,8
Spøttrup;Nordmannsgran;2000;39,9
Spøttrup;Andre ædelgranarter;1990;8,9
Spøttrup;Andre ædelgranarter;2000;20,5
Spøttrup;Andre nåletræarter;1990;36,8
Spøttrup;Andre nåletræarter;2000;72,5
Sundsøre;Skovareal i alt;1990;288,4
Sundsøre;Skovareal i alt;2000;334,9
Sundsøre;Hjælpearealer;1990;39,0
Sundsøre;Hjælpearealer;2000;7,2
Sundsøre;Skovbevokset areal i alt;1990;249,4
Sundsøre;Skovbevokset areal i alt;2000;327,7
Sundsøre;Midlertidig ubevokset;1990;0,9
Sundsøre;Midlertidig ubevokset;2000;3,2
Sundsøre;Løvtræer, areal i alt;1990;143,2
Sundsøre;Løvtræer, areal i alt;2000;172,1
Sundsøre;Bøg;1990;64,5
Sundsøre;Bøg;2000;69,7
Sundsøre;Eg;1990;34,5
Sundsøre;Eg;2000;42,3
Sundsøre;Ask;1990;12,6
Sundsøre;Ask;2000;16,6
Sundsøre;Ær (Ahorn);1990;2,8
Sundsøre;Ær (Ahorn);2000;3,3
Sundsøre;Andre løvtræarter;1990;28,8
Sundsøre;Andre løvtræarter;2000;40,2
Sundsøre;Nåletræer i alt;1990;105,3
Sundsøre;Nåletræer i alt;2000;152,4
Sundsøre;Rødgran;1990;42,8
Sundsøre;Rødgran;2000;26,6
Sundsøre;Sitkagran mv.;1990;26,1
Sundsøre;Sitkagran mv.;2000;25,8
Sundsøre;Nobilis;1990;1,3
Sundsøre;Nobilis;2000;5,6
Sundsøre;Nordmannsgran;1990;5,8
Sundsøre;Nordmannsgran;2000;59,5
Sundsøre;Andre ædelgranarter;1990;11,5
Sundsøre;Andre ædelgranarter;2000;9,4
Sundsøre;Andre nåletræarter;1990;17,8
Sundsøre;Andre nåletræarter;2000;25,5
Sydthy;Skovareal i alt;1990;2418,2
Sydthy;Skovareal i alt;2000;2201,7
Sydthy;Hjælpearealer;1990;277,4
Sydthy;Hjælpearealer;2000;49,6
Sydthy;Skovbevokset areal i alt;1990;2140,8
Sydthy;Skovbevokset areal i alt;2000;2152,1
Sydthy;Midlertidig ubevokset;1990;50,0
Sydthy;Midlertidig ubevokset;2000;11,2
Sydthy;Løvtræer, areal i alt;1990;215,9
Sydthy;Løvtræer, areal i alt;2000;307,1
Sydthy;Bøg;1990;69,8
Sydthy;Bøg;2000;92,5
Sydthy;Eg;1990;101,8
Sydthy;Eg;2000;145,9
Sydthy;Ask;1990;3,1
Sydthy;Ask;2000;9,1
Sydthy;Ær (Ahorn);1990;1,5
Sydthy;Ær (Ahorn);2000;1,2
Sydthy;Andre løvtræarter;1990;39,7
Sydthy;Andre løvtræarter;2000;58,4
Sydthy;Nåletræer i alt;1990;1874,9
Sydthy;Nåletræer i alt;2000;1833,8
Sydthy;Rødgran;1990;38,0
Sydthy;Rødgran;2000;24,0
Sydthy;Sitkagran mv.;1990;491,1
Sydthy;Sitkagran mv.;2000;462,6
Sydthy;Nobilis;1990;34,5
Sydthy;Nobilis;2000;34,4
Sydthy;Nordmannsgran;1990;62,6
Sydthy;Nordmannsgran;2000;104,6
Sydthy;Andre ædelgranarter;1990;288,2
Sydthy;Andre ædelgranarter;2000;254,0
Sydthy;Andre nåletræarter;1990;960,5
Sydthy;Andre nåletræarter;2000;954,2
Thisted;Skovareal i alt;1990;9532,5
Thisted;Skovareal i alt;2000;8725,4
Thisted;Hjælpearealer;1990;1067,0
Thisted;Hjælpearealer;2000;138,8
Thisted;Skovbevokset areal i alt;1990;8465,5
Thisted;Skovbevokset areal i alt;2000;8586,6
Thisted;Midlertidig ubevokset;1990;43,2
Thisted;Midlertidig ubevokset;2000;25,6
Thisted;Løvtræer, areal i alt;1990;554,5
Thisted;Løvtræer, areal i alt;2000;867,9
Thisted;Bøg;1990;153,1
Thisted;Bøg;2000;213,0
Thisted;Eg;1990;264,8
Thisted;Eg;2000;470,9
Thisted;Ask;1990;7,7
Thisted;Ask;2000;9,0
Thisted;Ær (Ahorn);1990;12,4
Thisted;Ær (Ahorn);2000;14,7
Thisted;Andre løvtræarter;1990;116,5
Thisted;Andre løvtræarter;2000;160,3
Thisted;Nåletræer i alt;1990;7867,8
Thisted;Nåletræer i alt;2000;7693,1
Thisted;Rødgran;1990;140,7
Thisted;Rødgran;2000;151,2
Thisted;Sitkagran mv.;1990;2207,4
Thisted;Sitkagran mv.;2000;2188,9
Thisted;Nobilis;1990;112,9
Thisted;Nobilis;2000;182,6
Thisted;Nordmannsgran;1990;175,8
Thisted;Nordmannsgran;2000;217,8
Thisted;Andre ædelgranarter;1990;1214,2
Thisted;Andre ædelgranarter;2000;1199,3
Thisted;Andre nåletræarter;1990;4016,8
Thisted;Andre nåletræarter;2000;3753,3
Tjele;Skovareal i alt;1990;2982,0
Tjele;Skovareal i alt;2000;3588,8
Tjele;Hjælpearealer;1990;122,5
Tjele;Hjælpearealer;2000;97,8
Tjele;Skovbevokset areal i alt;1990;2859,5
Tjele;Skovbevokset areal i alt;2000;3491,0
Tjele;Midlertidig ubevokset;1990;58,7
Tjele;Midlertidig ubevokset;2000;76,2
Tjele;Løvtræer, areal i alt;1990;731,4
Tjele;Løvtræer, areal i alt;2000;942,0
Tjele;Bøg;1990;259,2
Tjele;Bøg;2000;386,8
Tjele;Eg;1990;323,3
Tjele;Eg;2000;325,7
Tjele;Ask;1990;8,8
Tjele;Ask;2000;13,2
Tjele;Ær (Ahorn);1990;3,2
Tjele;Ær (Ahorn);2000;3,3
Tjele;Andre løvtræarter;1990;136,9
Tjele;Andre løvtræarter;2000;213,0
Tjele;Nåletræer i alt;1990;2069,4
Tjele;Nåletræer i alt;2000;2472,8
Tjele;Rødgran;1990;1152,8
Tjele;Rødgran;2000;1079,2
Tjele;Sitkagran mv.;1990;237,9
Tjele;Sitkagran mv.;2000;260,8
Tjele;Nobilis;1990;105,5
Tjele;Nobilis;2000;217,8
Tjele;Nordmannsgran;1990;119,3
Tjele;Nordmannsgran;2000;314,2
Tjele;Andre ædelgranarter;1990;46,8
Tjele;Andre ædelgranarter;2000;149,3
Tjele;Andre nåletræarter;1990;407,1
Tjele;Andre nåletræarter;2000;451,5
Viborg;Skovareal i alt;1990;4398,1
Viborg;Skovareal i alt;2000;4784,6
Viborg;Hjælpearealer;1990;215,9
Viborg;Hjælpearealer;2000;144,0
Viborg;Skovbevokset areal i alt;1990;4182,2
Viborg;Skovbevokset areal i alt;2000;4640,6
Viborg;Midlertidig ubevokset;1990;52,2
Viborg;Midlertidig ubevokset;2000;22,3
Viborg;Løvtræer, areal i alt;1990;1076,5
Viborg;Løvtræer, areal i alt;2000;1383,0
Viborg;Bøg;1990;343,7
Viborg;Bøg;2000;420,8
Viborg;Eg;1990;545,0
Viborg;Eg;2000;722,5
Viborg;Ask;1990;5,1
Viborg;Ask;2000;13,6
Viborg;Ær (Ahorn);1990;6,2
Viborg;Ær (Ahorn);2000;11,1
Viborg;Andre løvtræarter;1990;176,5
Viborg;Andre løvtræarter;2000;215,0
Viborg;Nåletræer i alt;1990;3053,5
Viborg;Nåletræer i alt;2000;3235,3
Viborg;Rødgran;1990;1907,0
Viborg;Rødgran;2000;1816,9
Viborg;Sitkagran mv.;1990;207,0
Viborg;Sitkagran mv.;2000;156,5
Viborg;Nobilis;1990;96,8
Viborg;Nobilis;2000;171,6
Viborg;Nordmannsgran;1990;142,2
Viborg;Nordmannsgran;2000;242,5
Viborg;Andre ædelgranarter;1990;312,8
Viborg;Andre ædelgranarter;2000;249,9
Viborg;Andre nåletræarter;1990;387,7
Viborg;Andre nåletræarter;2000;597,9
Aalestrup;Skovareal i alt;1990;1129,8
Aalestrup;Skovareal i alt;2000;1224,7
Aalestrup;Hjælpearealer;1990;52,5
Aalestrup;Hjælpearealer;2000;30,2
Aalestrup;Skovbevokset areal i alt;1990;1077,3
Aalestrup;Skovbevokset areal i alt;2000;1194,5
Aalestrup;Midlertidig ubevokset;1990;31,2
Aalestrup;Midlertidig ubevokset;2000;10,2
Aalestrup;Løvtræer, areal i alt;1990;161,9
Aalestrup;Løvtræer, areal i alt;2000;231,5
Aalestrup;Bøg;1990;35,7
Aalestrup;Bøg;2000;57,6
Aalestrup;Eg;1990;75,1
Aalestrup;Eg;2000;115,0
Aalestrup;Ask;1990;0,2
Aalestrup;Ask;2000;3,0
Aalestrup;Ær (Ahorn);1990;0,0
Aalestrup;Ær (Ahorn);2000;6,5
Aalestrup;Andre løvtræarter;1990;50,9
Aalestrup;Andre løvtræarter;2000;49,4
Aalestrup;Nåletræer i alt;1990;884,2
Aalestrup;Nåletræer i alt;2000;952,8
Aalestrup;Rødgran;1990;499,5
Aalestrup;Rødgran;2000;571,6
Aalestrup;Sitkagran mv.;1990;127,8
Aalestrup;Sitkagran mv.;2000;68,5
Aalestrup;Nobilis;1990;32,8
Aalestrup;Nobilis;2000;56,2
Aalestrup;Nordmannsgran;1990;76,3
Aalestrup;Nordmannsgran;2000;105,8
Aalestrup;Andre ædelgranarter;1990;53,5
Aalestrup;Andre ædelgranarter;2000;26,4
Aalestrup;Andre nåletræarter;1990;94,3
Aalestrup;Andre nåletræarter;2000;124,3
Nordjyllands Amt;Skovareal i alt;1990;53246,6
Nordjyllands Amt;Skovareal i alt;2000;59152,9
Nordjyllands Amt;Hjælpearealer;1990;4351,0
Nordjyllands Amt;Hjælpearealer;2000;1571,4
Nordjyllands Amt;Skovbevokset areal i alt;1990;48895,6
Nordjyllands Amt;Skovbevokset areal i alt;2000;57581,5
Nordjyllands Amt;Midlertidig ubevokset;1990;1010,1
Nordjyllands Amt;Midlertidig ubevokset;2000;705,6
Nordjyllands Amt;Løvtræer, areal i alt;1990;10618,2
Nordjyllands Amt;Løvtræer, areal i alt;2000;15029,0
Nordjyllands Amt;Bøg;1990;4178,0
Nordjyllands Amt;Bøg;2000;5217,1
Nordjyllands Amt;Eg;1990;1763,1
Nordjyllands Amt;Eg;2000;3596,1
Nordjyllands Amt;Ask;1990;744,7
Nordjyllands Amt;Ask;2000;973,6
Nordjyllands Amt;Ær (Ahorn);1990;240,1
Nordjyllands Amt;Ær (Ahorn);2000;319,9
Nordjyllands Amt;Andre løvtræarter;1990;3692,3
Nordjyllands Amt;Andre løvtræarter;2000;4922,3
Nordjyllands Amt;Nåletræer i alt;1990;37267,3
Nordjyllands Amt;Nåletræer i alt;2000;41846,9
Nordjyllands Amt;Rødgran;1990;12751,7
Nordjyllands Amt;Rødgran;2000;12521,6
Nordjyllands Amt;Sitkagran mv.;1990;7839,8
Nordjyllands Amt;Sitkagran mv.;2000;7503,1
Nordjyllands Amt;Nobilis;1990;1050,8
Nordjyllands Amt;Nobilis;2000;1784,1
Nordjyllands Amt;Nordmannsgran;1990;1568,1
Nordjyllands Amt;Nordmannsgran;2000;4362,3
Nordjyllands Amt;Andre ædelgranarter;1990;3880,4
Nordjyllands Amt;Andre ædelgranarter;2000;3903,8
Nordjyllands Amt;Andre nåletræarter;1990;10176,5
Nordjyllands Amt;Andre nåletræarter;2000;11772,0
Arden;Skovareal i alt;1990;4185,9
Arden;Skovareal i alt;2000;4142,0
Arden;Hjælpearealer;1990;618,5
Arden;Hjælpearealer;2000;180,2
